user_id,is_churn,churn_probability_latent,cancellation_reason
SPOT-102833,0,0.3776,Active
SPOT-102834,0,0.4477,Active
SPOT-102835,0,0.4124,Active
SPOT-102836,0,0.5378,Active
SPOT-102837,0,0.5365,Active
SPOT-102838,0,0.4516,Active
SPOT-102839,0,0.4524,Active
SPOT-102840,0,0.2333,Active
SPOT-102841,0,0.234,Active
SPOT-102842,0,0.1451,Active
SPOT-102843,0,0.4334,Active
SPOT-102844,1,0.5927,Switched to Competitor
SPOT-102845,0,0.4087,Active
SPOT-102846,0,0.3817,Active
SPOT-102847,0,0.344,Active
SPOT-102848,1,0.6372,Too Many Ads
SPOT-102849,1,0.5974,Price / Cost
SPOT-102850,0,0.4213,Active
SPOT-102851,0,0.3056,Active
SPOT-102852,0,0.0828,Active
SPOT-102853,0,0.5335,Active
SPOT-102854,0,0.512,Active
SPOT-102855,1,0.6663,Price / Cost
SPOT-102856,1,0.5823,Switched to Competitor
SPOT-102857,0,0.5442,Active
SPOT-102858,1,0.6616,Switched to Competitor
SPOT-102859,0,0.3499,Active
SPOT-102860,1,0.6111,Too Many Ads
SPOT-102861,0,0.3997,Active
SPOT-102862,0,0.2355,Active
SPOT-102863,0,0.4269,Active
SPOT-102864,0,0.5007,Active
SPOT-102865,1,0.6965,Price / Cost
SPOT-102866,0,0.2685,Active
SPOT-102867,0,0.4075,Active
SPOT-102868,1,0.6614,Too Many Ads
SPOT-102869,0,0.4917,Active
SPOT-102870,0,0.3491,Active
SPOT-102871,1,0.609,Price / Cost
SPOT-102872,0,0.429,Active
SPOT-102873,0,0.2898,Active
SPOT-102874,0,0.2527,Active
SPOT-102875,0,0.4756,Active
SPOT-102876,0,0.3653,Active
SPOT-102877,0,0.5596,Active
SPOT-102878,1,0.6822,Price / Cost
SPOT-102879,0,0.3906,Active
SPOT-102880,0,0.4868,Active
SPOT-102881,0,0.3658,Active
SPOT-102882,0,0.5514,Active
SPOT-102883,1,0.6082,Too Many Ads
SPOT-102884,0,0.4699,Active
SPOT-102885,0,0.3846,Active
SPOT-102886,0,0.4359,Active
SPOT-102887,0,0.3396,Active
SPOT-102888,0,0.3033,Active
SPOT-102889,0,0.3956,Active
SPOT-102890,0,0.5273,Active
SPOT-102891,0,0.4797,Active
SPOT-102892,0,0.2594,Active
SPOT-102893,0,0.3944,Active
SPOT-102894,0,0.2717,Active
SPOT-102895,0,0.4533,Active
SPOT-102896,0,0.4039,Active
SPOT-102897,0,0.4275,Active
SPOT-102898,1,0.8137,Price / Cost
SPOT-102899,0,0.5154,Active
SPOT-102900,0,0.5062,Active
SPOT-102901,0,0.4706,Active
SPOT-102902,0,0.3715,Active
SPOT-102903,0,0.3422,Active
SPOT-102904,0,0.4541,Active
SPOT-102905,0,0.3626,Active
SPOT-102906,0,0.3287,Active
SPOT-102907,0,0.3331,Active
SPOT-102908,0,0.4252,Active
SPOT-102909,0,0.48,Active
SPOT-102910,0,0.4483,Active
SPOT-102911,0,0.3808,Active
SPOT-102912,0,0.5128,Active
SPOT-102913,0,0.3863,Active
SPOT-102914,0,0.3222,Active
SPOT-102915,0,0.3353,Active
SPOT-102916,0,0.4661,Active
SPOT-102917,0,0.2475,Active
SPOT-102918,0,0.3561,Active
SPOT-102919,0,0.2654,Active
SPOT-102920,0,0.4287,Active
SPOT-102921,0,0.3999,Active
SPOT-102922,0,0.4992,Active
SPOT-102923,0,0.3459,Active
SPOT-102924,0,0.406,Active
SPOT-102925,0,0.5067,Active
SPOT-102926,0,0.292,Active
SPOT-102927,0,0.5269,Active
SPOT-102928,0,0.3333,Active
SPOT-102929,0,0.309,Active
SPOT-102930,1,0.7193,Too Many Ads
SPOT-102931,0,0.2628,Active
SPOT-102932,0,0.4405,Active
SPOT-102933,0,0.5504,Active
SPOT-102934,0,0.3933,Active
SPOT-102935,0,0.4618,Active
SPOT-102936,1,0.6119,Switched to Competitor
SPOT-102937,0,0.2585,Active
SPOT-102938,0,0.2103,Active
SPOT-102939,0,0.2676,Active
SPOT-102940,0,0.5331,Active
SPOT-102941,0,0.1944,Active
SPOT-102942,0,0.2911,Active
SPOT-102943,0,0.2236,Active
SPOT-102944,0,0.2881,Active
SPOT-102945,0,0.5326,Active
SPOT-102946,0,0.5602,Active
SPOT-102947,0,0.1323,Active
SPOT-102948,0,0.1469,Active
SPOT-102949,0,0.2759,Active
SPOT-102950,0,0.1934,Active
SPOT-102951,1,0.7105,Switched to Competitor
SPOT-102952,0,0.3669,Active
SPOT-102953,0,0.356,Active
SPOT-102954,0,0.4641,Active
SPOT-102955,0,0.2896,Active
SPOT-102956,0,0.1666,Active
SPOT-102957,0,0.3878,Active
SPOT-102958,0,0.4155,Active
SPOT-102959,0,0.2461,Active
SPOT-102960,1,0.6643,Technical Bugs
SPOT-102961,0,0.4203,Active
SPOT-102962,0,0.2953,Active
SPOT-102963,0,0.3621,Active
SPOT-102964,0,0.3577,Active
SPOT-102965,0,0.3454,Active
SPOT-102966,0,0.1899,Active
SPOT-102967,1,0.7113,Low Usage / No Time
SPOT-102968,0,0.2839,Active
SPOT-102969,0,0.3472,Active
SPOT-102970,0,0.2985,Active
SPOT-102971,0,0.3247,Active
SPOT-102972,0,0.341,Active
SPOT-102973,0,0.4092,Active
SPOT-102974,0,0.3667,Active
SPOT-102975,0,0.4767,Active
SPOT-102976,0,0.1391,Active
SPOT-102977,0,0.522,Active
SPOT-102978,0,0.3765,Active
SPOT-102979,0,0.3657,Active
SPOT-102980,0,0.1901,Active
SPOT-102981,0,0.5257,Active
SPOT-102982,0,0.3351,Active
SPOT-102983,0,0.2024,Active
SPOT-102984,0,0.4332,Active
SPOT-102985,0,0.4302,Active
SPOT-102986,0,0.2287,Active
SPOT-102987,0,0.4482,Active
SPOT-102988,0,0.4468,Active
SPOT-102989,0,0.4866,Active
SPOT-102990,0,0.4508,Active
SPOT-102991,0,0.2456,Active
SPOT-102992,0,0.3992,Active
SPOT-102993,1,0.6238,Switched to Competitor
SPOT-102994,0,0.5055,Active
SPOT-102995,0,0.4182,Active
SPOT-102996,0,0.4381,Active
SPOT-102997,0,0.4286,Active
SPOT-102998,0,0.2676,Active
SPOT-102999,0,0.2559,Active
SPOT-103000,0,0.5325,Active
SPOT-103001,0,0.462,Active
SPOT-103002,0,0.1838,Active
SPOT-103003,0,0.1602,Active
SPOT-103004,0,0.2349,Active
SPOT-103005,1,0.579,Switched to Competitor
SPOT-103006,0,0.5013,Active
SPOT-103007,0,0.368,Active
SPOT-103008,0,0.1812,Active
SPOT-103009,0,0.2118,Active
SPOT-103010,0,0.552,Active
SPOT-103011,1,0.5908,Price / Cost
SPOT-103012,0,0.4557,Active
SPOT-103013,0,0.3632,Active
SPOT-103014,0,0.4935,Active
SPOT-103015,1,0.6933,Low Usage / No Time
SPOT-103016,0,0.3577,Active
SPOT-103017,1,0.5736,Price / Cost
SPOT-103018,0,0.4017,Active
SPOT-103019,0,0.1191,Active
SPOT-103020,0,0.4043,Active
SPOT-103021,0,0.4319,Active
SPOT-103022,0,0.5623,Active
SPOT-103023,0,0.2074,Active
SPOT-103024,0,0.409,Active
SPOT-103025,0,0.4791,Active
SPOT-103026,0,0.495,Active
SPOT-103027,0,0.2685,Active
SPOT-103028,0,0.4677,Active
SPOT-103029,0,0.1594,Active
SPOT-103030,1,0.7319,Price / Cost
SPOT-103031,0,0.3392,Active
SPOT-103032,1,0.6195,Low Usage / No Time
SPOT-103033,0,0.5251,Active
SPOT-103034,0,0.3394,Active
SPOT-103035,1,0.6118,Technical Bugs
SPOT-103036,0,0.3879,Active
SPOT-103037,0,0.5041,Active
SPOT-103038,0,0.2315,Active
SPOT-103039,0,0.3113,Active
SPOT-103040,0,0.4974,Active
SPOT-103041,0,0.2535,Active
SPOT-103042,0,0.4036,Active
SPOT-103043,0,0.1092,Active
SPOT-103044,0,0.3899,Active
SPOT-103045,0,0.2398,Active
SPOT-103046,0,0.4182,Active
SPOT-103047,0,0.1621,Active
SPOT-103048,0,0.1899,Active
SPOT-103049,0,0.3318,Active
SPOT-103050,0,0.4053,Active
SPOT-103051,1,0.6637,Technical Bugs
SPOT-103052,0,0.1423,Active
SPOT-103053,0,0.2293,Active
SPOT-103054,0,0.34,Active
SPOT-103055,0,0.4933,Active
SPOT-103056,0,0.2703,Active
SPOT-103057,0,0.5397,Active
SPOT-103058,0,0.4079,Active
SPOT-103059,0,0.28,Active
SPOT-103060,0,0.2597,Active
SPOT-103061,0,0.3613,Active
SPOT-103062,0,0.5356,Active
SPOT-103063,0,0.3251,Active
SPOT-103064,0,0.2754,Active
SPOT-103065,0,0.2529,Active
SPOT-103066,0,0.5646,Active
SPOT-103067,0,0.1639,Active
SPOT-103068,0,0.3417,Active
SPOT-103069,1,0.5814,Too Many Ads
SPOT-103070,0,0.487,Active
SPOT-103071,0,0.1495,Active
SPOT-103072,0,0.3155,Active
SPOT-103073,0,0.3239,Active
SPOT-103074,0,0.1982,Active
SPOT-103075,0,0.5478,Active
SPOT-103076,0,0.3324,Active
SPOT-103077,0,0.3919,Active
SPOT-103078,0,0.3368,Active
SPOT-103079,0,0.2679,Active
SPOT-103080,1,0.7092,Price / Cost
SPOT-103081,0,0.2559,Active
SPOT-103082,0,0.3343,Active
SPOT-103083,0,0.4559,Active
SPOT-103084,1,0.7721,Low Usage / No Time
SPOT-103085,0,0.3184,Active
SPOT-103086,0,0.1507,Active
SPOT-103087,1,0.6226,Price / Cost
SPOT-103088,0,0.3759,Active
SPOT-103089,1,0.6342,Technical Bugs
SPOT-103090,0,0.2789,Active
SPOT-103091,0,0.3022,Active
SPOT-103092,0,0.2532,Active
SPOT-103093,0,0.2419,Active
SPOT-103094,0,0.5075,Active
SPOT-103095,0,0.5033,Active
SPOT-103096,0,0.5666,Active
SPOT-103097,0,0.4166,Active
SPOT-103098,0,0.2669,Active
SPOT-103099,0,0.3371,Active
SPOT-103100,1,0.6488,Too Many Ads
SPOT-103101,0,0.3757,Active
SPOT-103102,1,0.5854,Too Many Ads
SPOT-103103,0,0.363,Active
SPOT-103104,0,0.198,Active
SPOT-103105,0,0.159,Active
SPOT-103106,0,0.3208,Active
SPOT-103107,0,0.4976,Active
SPOT-103108,0,0.3837,Active
SPOT-103109,0,0.5003,Active
SPOT-103110,0,0.2092,Active
SPOT-103111,0,0.2608,Active
SPOT-103112,0,0.1378,Active
SPOT-103113,0,0.2698,Active
SPOT-103114,0,0.5211,Active
SPOT-103115,1,0.6962,Too Many Ads
SPOT-103116,0,0.3482,Active
SPOT-103117,0,0.4921,Active
SPOT-103118,0,0.1629,Active
SPOT-103119,0,0.3987,Active
SPOT-103120,0,0.558,Active
SPOT-103121,1,0.5948,Switched to Competitor
SPOT-103122,1,0.5778,Price / Cost
SPOT-103123,0,0.5071,Active
SPOT-103124,0,0.4898,Active
SPOT-103125,0,0.1502,Active
SPOT-103126,0,0.3576,Active
SPOT-103127,0,0.3134,Active
SPOT-103128,1,0.8423,Low Usage / No Time
SPOT-103129,0,0.2046,Active
SPOT-103130,0,0.1728,Active
SPOT-103131,0,0.4021,Active
SPOT-103132,0,0.3227,Active
SPOT-103133,0,0.4216,Active
SPOT-103134,1,0.6215,Too Many Ads
SPOT-103135,0,0.5176,Active
SPOT-103136,0,0.2673,Active
SPOT-103137,0,0.3941,Active
SPOT-103138,0,0.5181,Active
SPOT-103139,0,0.3804,Active
SPOT-103140,0,0.3184,Active
SPOT-103141,1,0.6426,Technical Bugs
SPOT-103142,0,0.2879,Active
SPOT-103143,0,0.5255,Active
SPOT-103144,0,0.3163,Active
SPOT-103145,0,0.2473,Active
SPOT-103146,1,0.6859,Low Usage / No Time
SPOT-103147,0,0.2616,Active
SPOT-103148,0,0.3378,Active
SPOT-103149,0,0.1698,Active
SPOT-103150,1,0.674,Switched to Competitor
SPOT-103151,0,0.4544,Active
SPOT-103152,0,0.4166,Active
SPOT-103153,1,0.6264,Too Many Ads
SPOT-103154,0,0.3913,Active
SPOT-103155,0,0.1288,Active
SPOT-103156,0,0.2299,Active
SPOT-103157,0,0.4739,Active
SPOT-103158,1,0.6631,Price / Cost
SPOT-103159,0,0.3041,Active
SPOT-103160,0,0.3283,Active
SPOT-103161,0,0.2852,Active
SPOT-103162,0,0.4982,Active
SPOT-103163,0,0.2151,Active
SPOT-103164,0,0.5542,Active
SPOT-103165,1,0.613,Price / Cost
SPOT-103166,0,0.3274,Active
SPOT-103167,0,0.3634,Active
SPOT-103168,1,0.6222,Price / Cost
SPOT-103169,0,0.4435,Active
SPOT-103170,0,0.4345,Active
SPOT-103171,0,0.5553,Active
SPOT-103172,0,0.5392,Active
SPOT-103173,0,0.5017,Active
SPOT-103174,1,0.6138,Price / Cost
SPOT-103175,0,0.5558,Active
SPOT-103176,1,0.5951,Too Many Ads
SPOT-103177,0,0.3821,Active
SPOT-103178,0,0.3732,Active
SPOT-103179,0,0.5123,Active
SPOT-103180,0,0.4246,Active
SPOT-103181,1,0.6331,Price / Cost
SPOT-103182,1,0.572,Switched to Competitor
SPOT-103183,0,0.5388,Active
SPOT-103184,0,0.4554,Active
SPOT-103185,0,0.4782,Active
SPOT-103186,0,0.5181,Active
SPOT-103187,0,0.2266,Active
SPOT-103188,0,0.376,Active
SPOT-103189,0,0.2868,Active
SPOT-103190,0,0.3718,Active
SPOT-103191,0,0.4883,Active
SPOT-103192,1,0.6472,Too Many Ads
SPOT-103193,0,0.4858,Active
SPOT-103194,0,0.3552,Active
SPOT-103195,0,0.5259,Active
SPOT-103196,0,0.2697,Active
SPOT-103197,0,0.5294,Active
SPOT-103198,1,0.5881,Low Usage / No Time
SPOT-103199,0,0.3879,Active
SPOT-103200,0,0.3801,Active
SPOT-103201,0,0.296,Active
SPOT-103202,0,0.2441,Active
SPOT-103203,0,0.5608,Active
SPOT-103204,0,0.4689,Active
SPOT-103205,0,0.3577,Active
SPOT-103206,1,0.6389,Low Usage / No Time
SPOT-103207,1,0.573,Switched to Competitor
SPOT-103208,0,0.4983,Active
SPOT-103209,0,0.2979,Active
SPOT-103210,0,0.3057,Active
SPOT-103211,0,0.196,Active
SPOT-103212,0,0.5022,Active
SPOT-103213,0,0.2793,Active
SPOT-103214,0,0.3818,Active
SPOT-103215,0,0.3306,Active
SPOT-103216,0,0.1831,Active
SPOT-103217,1,0.621,Low Usage / No Time
SPOT-103218,0,0.0974,Active
SPOT-103219,0,0.4977,Active
SPOT-103220,1,0.5798,Too Many Ads
SPOT-103221,1,0.6168,Switched to Competitor
SPOT-103222,0,0.2796,Active
SPOT-103223,0,0.3594,Active
SPOT-103224,1,0.7458,Too Many Ads
SPOT-103225,0,0.3501,Active
SPOT-103226,0,0.4266,Active
SPOT-103227,0,0.5615,Active
SPOT-103228,0,0.2886,Active
SPOT-103229,1,0.5869,Low Usage / No Time
SPOT-103230,0,0.3699,Active
SPOT-103231,0,0.2669,Active
SPOT-103232,0,0.2396,Active
SPOT-103233,0,0.5163,Active
SPOT-103234,0,0.2972,Active
SPOT-103235,0,0.3505,Active
SPOT-103236,0,0.2238,Active
SPOT-103237,1,0.6662,Switched to Competitor
SPOT-103238,1,0.6407,Switched to Competitor
SPOT-103239,0,0.5129,Active
SPOT-103240,0,0.3248,Active
SPOT-103241,0,0.3714,Active
SPOT-103242,0,0.3303,Active
SPOT-103243,0,0.4781,Active
SPOT-103244,0,0.4198,Active
SPOT-103245,0,0.3004,Active
SPOT-103246,0,0.4003,Active
SPOT-103247,1,0.5973,Price / Cost
SPOT-103248,0,0.2986,Active
SPOT-103249,0,0.2004,Active
SPOT-103250,1,0.5925,Switched to Competitor
SPOT-103251,0,0.3046,Active
SPOT-103252,0,0.3034,Active
SPOT-103253,0,0.3753,Active
SPOT-103254,0,0.1133,Active
SPOT-103255,0,0.3063,Active
SPOT-103256,0,0.2967,Active
SPOT-103257,0,0.3754,Active
SPOT-103258,0,0.5538,Active
SPOT-103259,0,0.306,Active
SPOT-103260,0,0.5247,Active
SPOT-103261,0,0.5094,Active
SPOT-103262,0,0.3408,Active
SPOT-103263,0,0.462,Active
SPOT-103264,0,0.5256,Active
SPOT-103265,0,0.4957,Active
SPOT-103266,0,0.5309,Active
SPOT-103267,0,0.4865,Active
SPOT-103268,0,0.2786,Active
SPOT-103269,0,0.1377,Active
SPOT-103270,0,0.4926,Active
SPOT-103271,0,0.2187,Active
SPOT-103272,1,0.6769,Price / Cost
SPOT-103273,0,0.4765,Active
SPOT-103274,0,0.2513,Active
SPOT-103275,0,0.5158,Active
SPOT-103276,0,0.2695,Active
SPOT-103277,0,0.2627,Active
SPOT-103278,0,0.3376,Active
SPOT-103279,1,0.6018,Switched to Competitor
SPOT-103280,0,0.5532,Active
SPOT-103281,0,0.2574,Active
SPOT-103282,0,0.2438,Active
SPOT-103283,0,0.3504,Active
SPOT-103284,0,0.5131,Active
SPOT-103285,0,0.5392,Active
SPOT-103286,0,0.3503,Active
SPOT-103287,0,0.5529,Active
SPOT-103288,0,0.4028,Active
SPOT-103289,0,0.3633,Active
SPOT-103290,0,0.3267,Active
SPOT-103291,0,0.4044,Active
SPOT-103292,0,0.3411,Active
SPOT-103293,0,0.5088,Active
SPOT-103294,1,0.7635,Price / Cost
SPOT-103295,0,0.4329,Active
SPOT-103296,1,0.6839,Price / Cost
SPOT-103297,0,0.2821,Active
SPOT-103298,0,0.2518,Active
SPOT-103299,0,0.4375,Active
SPOT-103300,0,0.2324,Active
SPOT-103301,0,0.5437,Active
SPOT-103302,0,0.3979,Active
SPOT-103303,0,0.51,Active
SPOT-103304,0,0.437,Active
SPOT-103305,1,0.6951,Switched to Competitor
SPOT-103306,1,0.7166,Switched to Competitor
SPOT-103307,0,0.2266,Active
SPOT-103308,0,0.42,Active
SPOT-103309,1,0.7109,Price / Cost
SPOT-103310,0,0.257,Active
SPOT-103311,1,0.6622,Switched to Competitor
SPOT-103312,1,0.5714,Price / Cost
SPOT-103313,1,0.5882,Price / Cost
SPOT-103314,0,0.3029,Active
SPOT-103315,0,0.3066,Active
SPOT-103316,1,0.6492,Low Usage / No Time
SPOT-103317,0,0.4062,Active
SPOT-103318,0,0.3772,Active
SPOT-103319,0,0.3795,Active
SPOT-103320,0,0.3357,Active
SPOT-103321,1,0.5963,Price / Cost
SPOT-103322,1,0.6342,Price / Cost
SPOT-103323,0,0.3838,Active
SPOT-103324,0,0.2166,Active
SPOT-103325,0,0.2795,Active
SPOT-103326,0,0.1741,Active
SPOT-103327,1,0.6589,Price / Cost
SPOT-103328,0,0.4075,Active
SPOT-103329,0,0.2869,Active
SPOT-103330,0,0.5364,Active
SPOT-103331,0,0.4595,Active
SPOT-103332,0,0.2841,Active
SPOT-103333,1,0.7202,Switched to Competitor
SPOT-103334,0,0.4918,Active
SPOT-103335,1,0.6134,Technical Bugs
SPOT-103336,0,0.3401,Active
SPOT-103337,0,0.5602,Active
SPOT-103338,0,0.2606,Active
SPOT-103339,0,0.2649,Active
SPOT-103340,1,0.605,Price / Cost
SPOT-103341,0,0.4089,Active
SPOT-103342,0,0.5198,Active
SPOT-103343,0,0.3507,Active
SPOT-103344,1,0.7541,Price / Cost
SPOT-103345,0,0.5487,Active
SPOT-103346,0,0.4021,Active
SPOT-103347,0,0.4791,Active
SPOT-103348,0,0.2112,Active
SPOT-103349,0,0.3734,Active
SPOT-103350,0,0.1308,Active
SPOT-103351,0,0.3116,Active
SPOT-103352,1,0.6607,Low Usage / No Time
SPOT-103353,0,0.56,Active
SPOT-103354,0,0.2518,Active
SPOT-103355,0,0.4793,Active
SPOT-103356,0,0.521,Active
SPOT-103357,0,0.3963,Active
SPOT-103358,0,0.2224,Active
SPOT-103359,1,0.6674,Price / Cost
SPOT-103360,0,0.5296,Active
SPOT-103361,0,0.4804,Active
SPOT-103362,0,0.2911,Active
SPOT-103363,1,0.6752,Price / Cost
SPOT-103364,1,0.7279,Too Many Ads
SPOT-103365,0,0.4308,Active
SPOT-103366,1,0.7023,Price / Cost
SPOT-103367,0,0.5184,Active
SPOT-103368,0,0.472,Active
SPOT-103369,0,0.284,Active
SPOT-103370,0,0.5138,Active
SPOT-103371,0,0.3129,Active
SPOT-103372,0,0.2675,Active
SPOT-103373,0,0.4157,Active
SPOT-103374,0,0.3471,Active
SPOT-103375,0,0.2999,Active
SPOT-103376,0,0.2904,Active
SPOT-103377,1,0.6144,Too Many Ads
SPOT-103378,0,0.5497,Active
SPOT-103379,0,0.3919,Active
SPOT-103380,1,0.743,Too Many Ads
SPOT-103381,0,0.2507,Active
SPOT-103382,0,0.3925,Active
SPOT-103383,0,0.4295,Active
SPOT-103384,0,0.3997,Active
SPOT-103385,1,0.6389,Too Many Ads
SPOT-103386,0,0.4195,Active
SPOT-103387,1,0.5863,Price / Cost
SPOT-103388,0,0.3642,Active
SPOT-103389,0,0.3371,Active
SPOT-103390,0,0.2635,Active
SPOT-103391,0,0.3888,Active
SPOT-103392,0,0.4376,Active
SPOT-103393,1,0.6817,Switched to Competitor
SPOT-103394,0,0.5495,Active
SPOT-103395,0,0.4545,Active
SPOT-103396,0,0.1554,Active
SPOT-103397,0,0.4231,Active
SPOT-103398,0,0.3113,Active
SPOT-103399,0,0.2533,Active
SPOT-103400,1,0.6565,Low Usage / No Time
SPOT-103401,0,0.4656,Active
SPOT-103402,0,0.534,Active
SPOT-103403,1,0.6119,Price / Cost
SPOT-103404,0,0.3003,Active
SPOT-103405,0,0.4334,Active
SPOT-103406,0,0.3589,Active
SPOT-103407,0,0.2084,Active
SPOT-103408,0,0.4038,Active
SPOT-103409,1,0.5771,Price / Cost
SPOT-103410,0,0.2499,Active
SPOT-103411,0,0.2361,Active
SPOT-103412,0,0.4306,Active
SPOT-103413,1,0.6224,Price / Cost
SPOT-103414,0,0.2631,Active
SPOT-103415,1,0.6421,Too Many Ads
SPOT-103416,1,0.6659,Low Usage / No Time
SPOT-103417,0,0.252,Active
SPOT-103418,1,0.7492,Too Many Ads
SPOT-103419,0,0.3646,Active
SPOT-103420,1,0.5932,Low Usage / No Time
SPOT-103421,0,0.2906,Active
SPOT-103422,0,0.4593,Active
SPOT-103423,0,0.4462,Active
SPOT-103424,1,0.5955,Too Many Ads
SPOT-103425,0,0.4085,Active
SPOT-103426,0,0.3714,Active
SPOT-103427,1,0.5736,Too Many Ads
SPOT-103428,0,0.4734,Active
SPOT-103429,0,0.2679,Active
SPOT-103430,0,0.1782,Active
SPOT-103431,0,0.3232,Active
SPOT-103432,0,0.2614,Active
SPOT-103433,0,0.3965,Active
SPOT-103434,0,0.3221,Active
SPOT-103435,0,0.4217,Active
SPOT-103436,0,0.3547,Active
SPOT-103437,0,0.1389,Active
SPOT-103438,0,0.5167,Active
SPOT-103439,0,0.4444,Active
SPOT-103440,0,0.1053,Active
SPOT-103441,0,0.2266,Active
SPOT-103442,0,0.2143,Active
SPOT-103443,0,0.2001,Active
SPOT-103444,0,0.1998,Active
SPOT-103445,0,0.3903,Active
SPOT-103446,0,0.3683,Active
SPOT-103447,0,0.3164,Active
SPOT-103448,0,0.2912,Active
SPOT-103449,0,0.4947,Active
SPOT-103450,0,0.3776,Active
SPOT-103451,0,0.254,Active
SPOT-103452,0,0.2814,Active
SPOT-103453,0,0.4757,Active
SPOT-103454,0,0.5285,Active
SPOT-103455,0,0.5669,Active
SPOT-103456,0,0.2944,Active
SPOT-103457,0,0.2,Active
SPOT-103458,0,0.3024,Active
SPOT-103459,0,0.3995,Active
SPOT-103460,0,0.3175,Active
SPOT-103461,0,0.4966,Active
SPOT-103462,0,0.3154,Active
SPOT-103463,0,0.4498,Active
SPOT-103464,0,0.3966,Active
SPOT-103465,0,0.3618,Active
SPOT-103466,1,0.8419,Switched to Competitor
SPOT-103467,1,0.6322,Switched to Competitor
SPOT-103468,1,0.648,Too Many Ads
SPOT-103469,0,0.2775,Active
SPOT-103470,0,0.4463,Active
SPOT-103471,0,0.1664,Active
SPOT-103472,1,0.7081,Too Many Ads
SPOT-103473,1,0.5833,Too Many Ads
SPOT-103474,0,0.4579,Active
SPOT-103475,0,0.4568,Active
SPOT-103476,1,0.5824,Switched to Competitor
SPOT-103477,0,0.4896,Active
SPOT-103478,0,0.5325,Active
SPOT-103479,0,0.4754,Active
SPOT-103480,1,0.7242,Low Usage / No Time
SPOT-103481,0,0.3899,Active
SPOT-103482,0,0.3944,Active
SPOT-103483,0,0.397,Active
SPOT-103484,0,0.4816,Active
SPOT-103485,0,0.2454,Active
SPOT-103486,1,0.7082,Price / Cost
SPOT-103487,0,0.4488,Active
SPOT-103488,1,0.5833,Too Many Ads
SPOT-103489,1,0.6857,Low Usage / No Time
SPOT-103490,0,0.3205,Active
SPOT-103491,0,0.3354,Active
SPOT-103492,0,0.3339,Active
SPOT-103493,1,0.6647,Price / Cost
SPOT-103494,0,0.4241,Active
SPOT-103495,0,0.454,Active
SPOT-103496,1,0.7415,Price / Cost
SPOT-103497,1,0.6376,Too Many Ads
SPOT-103498,0,0.3401,Active
SPOT-103499,1,0.6488,Price / Cost
SPOT-103500,0,0.5088,Active
SPOT-103501,0,0.5594,Active
SPOT-103502,0,0.2861,Active
SPOT-103503,1,0.5934,Too Many Ads
SPOT-103504,0,0.3348,Active
SPOT-103505,0,0.2448,Active
SPOT-103506,0,0.2078,Active
SPOT-103507,0,0.3493,Active
SPOT-103508,0,0.317,Active
SPOT-103509,0,0.2532,Active
SPOT-103510,0,0.4997,Active
SPOT-103511,0,0.5177,Active
SPOT-103512,1,0.6703,Price / Cost
SPOT-103513,1,0.713,Price / Cost
SPOT-103514,1,0.6008,Low Usage / No Time
SPOT-103515,1,0.5811,Too Many Ads
SPOT-103516,1,0.5765,Too Many Ads
SPOT-103517,0,0.2141,Active
SPOT-103518,0,0.4269,Active
SPOT-103519,0,0.4163,Active
SPOT-103520,0,0.55,Active
SPOT-103521,0,0.3676,Active
SPOT-103522,0,0.3746,Active
SPOT-103523,0,0.3124,Active
SPOT-103524,0,0.4857,Active
SPOT-103525,0,0.321,Active
SPOT-103526,0,0.4373,Active
SPOT-103527,1,0.7038,Switched to Competitor
SPOT-103528,1,0.6921,Too Many Ads
SPOT-103529,0,0.5262,Active
SPOT-103530,0,0.2194,Active
SPOT-103531,1,0.5784,Price / Cost
SPOT-103532,0,0.3308,Active
SPOT-103533,0,0.4388,Active
SPOT-103534,0,0.5145,Active
SPOT-103535,1,0.6219,Low Usage / No Time
SPOT-103536,0,0.3536,Active
SPOT-103537,1,0.7272,Price / Cost
SPOT-103538,0,0.4952,Active
SPOT-103539,0,0.3488,Active
SPOT-103540,0,0.4639,Active
SPOT-103541,0,0.3994,Active
SPOT-103542,0,0.3269,Active
SPOT-103543,0,0.5651,Active
SPOT-103544,0,0.3103,Active
SPOT-103545,0,0.4453,Active
SPOT-103546,0,0.3647,Active
SPOT-103547,0,0.2895,Active
SPOT-103548,0,0.4298,Active
SPOT-103549,1,0.7183,Low Usage / No Time
SPOT-103550,0,0.4757,Active
SPOT-103551,0,0.4347,Active
SPOT-103552,0,0.2796,Active
SPOT-103553,0,0.3375,Active
SPOT-103554,1,0.588,Price / Cost
SPOT-103555,0,0.4078,Active
SPOT-103556,0,0.4725,Active
SPOT-103557,0,0.4463,Active
SPOT-103558,0,0.4185,Active
SPOT-103559,1,0.675,Technical Bugs
SPOT-103560,0,0.5397,Active
SPOT-103561,1,0.5704,Price / Cost
SPOT-103562,1,0.5932,Switched to Competitor
SPOT-103563,1,0.6012,Too Many Ads
SPOT-103564,0,0.5061,Active
SPOT-103565,0,0.0931,Active
SPOT-103566,1,0.6746,Too Many Ads
SPOT-103567,0,0.5355,Active
SPOT-103568,0,0.2709,Active
SPOT-103569,0,0.3638,Active
SPOT-103570,0,0.3536,Active
SPOT-103571,1,0.5889,Price / Cost
SPOT-103572,1,0.6582,Too Many Ads
SPOT-103573,0,0.2281,Active
