user_id,preferred_device,avg_daily_listening_hours,avg_daily_tracks,avg_daily_skips,skip_rate,weekly_ads_listened,podcast_share,playlists_created,active_days_last_30d
SPOT-104812,Mobile,5.49,98,46,0.4744,0,0.506,5,21
SPOT-104813,Mobile,2.06,37,4,0.1209,0,0.076,4,21
SPOT-104814,Desktop,2.25,40,9,0.2471,0,0.181,10,25
SPOT-104815,Mobile,0.88,15,4,0.2955,0,0.255,9,24
SPOT-104816,Smart Speaker,1.06,19,8,0.426,33,0.128,2,22
SPOT-104817,Desktop,1.3,23,2,0.12,0,0.068,8,15
SPOT-104818,Mobile,1.79,32,5,0.1575,0,0.263,4,23
SPOT-104819,Mobile,4.71,84,20,0.239,0,0.072,3,19
SPOT-104820,Connected Car,2.18,39,9,0.2419,0,0.143,5,25
SPOT-104821,Mobile,4.0,71,13,0.1866,0,0.337,5,26
SPOT-104822,Mobile,2.06,37,13,0.368,0,0.433,5,24
SPOT-104823,Smart Speaker,2.08,37,13,0.3566,65,0.116,1,11
SPOT-104824,Desktop,4.98,89,20,0.2341,0,0.091,6,15
SPOT-104825,Mobile,4.0,71,14,0.2035,0,0.059,7,20
SPOT-104826,Mobile,1.97,35,3,0.093,0,0.112,7,20
SPOT-104827,Mobile,2.97,53,9,0.1756,0,0.317,4,24
SPOT-104828,Mobile,2.29,41,8,0.2087,0,0.136,6,22
SPOT-104829,Desktop,2.07,37,23,0.6233,0,0.286,6,21
SPOT-104830,Mobile,4.78,86,45,0.533,0,0.217,4,24
SPOT-104831,Mobile,2.96,53,18,0.3417,0,0.303,4,18
SPOT-104832,Mobile,2.06,37,24,0.6682,64,0.14,6,25
SPOT-104833,Web Player,0.89,15,5,0.3474,0,0.149,7,21
SPOT-104834,Mobile,6.89,124,28,0.2327,217,0.164,3,25
SPOT-104835,Mobile,1.9,34,6,0.202,59,0.088,2,20
SPOT-104836,Mobile,1.98,35,1,0.0497,62,0.108,1,7
SPOT-104837,Desktop,2.15,38,15,0.4063,67,0.229,4,27
SPOT-104838,Mobile,3.51,63,16,0.262,0,0.304,11,22
SPOT-104839,Mobile,0.84,15,6,0.411,0,0.296,6,24
SPOT-104840,Smart Speaker,3.4,61,17,0.295,0,0.175,5,22
SPOT-104841,Smart Speaker,3.1,55,26,0.4853,0,0.305,5,25
SPOT-104842,Smart Speaker,2.3,41,10,0.2515,72,0.151,2,22
SPOT-104843,Mobile,0.91,16,3,0.2341,28,0.337,1,8
SPOT-104844,Mobile,1.34,24,11,0.4742,0,0.528,3,9
SPOT-104845,Mobile,3.2,57,10,0.1835,0,0.097,5,24
SPOT-104846,Mobile,5.89,105,58,0.5587,0,0.364,4,24
SPOT-104847,Desktop,1.62,29,5,0.1969,0,0.157,4,20
SPOT-104848,Connected Car,1.27,22,5,0.2335,40,0.11,3,22
SPOT-104849,Mobile,4.3,77,14,0.1841,0,0.195,6,27
SPOT-104850,Desktop,2.5,45,13,0.3085,0,0.106,8,21
SPOT-104851,Mobile,2.14,38,17,0.471,67,0.152,2,21
SPOT-104852,Mobile,1.03,18,4,0.2442,0,0.543,8,27
SPOT-104853,Mobile,2.04,36,25,0.7219,64,0.25,3,22
SPOT-104854,Mobile,3.6,64,6,0.1046,113,0.081,3,25
SPOT-104855,Desktop,0.93,16,3,0.2254,29,0.517,1,8
SPOT-104856,Connected Car,1.66,29,5,0.1812,52,0.038,3,22
SPOT-104857,Desktop,5.76,103,10,0.102,0,0.667,7,25
SPOT-104858,Mobile,9.55,171,41,0.2441,300,0.05,4,21
SPOT-104859,Desktop,0.8,14,2,0.1994,0,0.296,4,24
SPOT-104860,Mobile,3.76,67,25,0.3838,118,0.161,4,24
SPOT-104861,Smart Speaker,3.92,70,10,0.1504,0,0.706,2,23
SPOT-104862,Mobile,3.69,66,20,0.3094,116,0.423,1,25
SPOT-104863,Desktop,1.49,26,11,0.4426,46,0.414,2,27
SPOT-104864,Mobile,1.66,29,19,0.6716,0,0.164,3,9
SPOT-104865,Mobile,2.42,43,29,0.6753,76,0.1,2,14
SPOT-104866,Desktop,1.9,34,5,0.1528,0,0.281,9,24
SPOT-104867,Mobile,1.53,27,3,0.1411,0,0.7,8,24
SPOT-104868,Desktop,1.06,19,3,0.1619,0,0.032,8,25
SPOT-104869,Desktop,0.82,14,3,0.2804,0,0.352,6,19
SPOT-104870,Mobile,1.73,31,4,0.1495,0,0.241,3,27
SPOT-104871,Mobile,2.86,51,24,0.4771,90,0.203,5,11
SPOT-104872,Mobile,3.07,55,21,0.3858,96,0.168,3,22
SPOT-104873,Mobile,0.65,11,5,0.5303,20,0.196,4,25
SPOT-104874,Mobile,1.28,23,19,0.8615,40,0.688,2,7
SPOT-104875,Mobile,3.57,64,3,0.0583,0,0.304,8,25
SPOT-104876,Web Player,3.55,63,12,0.2043,111,0.453,5,19
SPOT-104877,Desktop,7.61,136,35,0.2623,0,0.385,6,24
SPOT-104878,Smart Speaker,3.71,66,1,0.0168,0,0.302,5,22
SPOT-104879,Connected Car,3.15,56,21,0.3765,99,0.026,0,23
SPOT-104880,Mobile,1.05,18,5,0.3102,0,0.083,10,26
SPOT-104881,Mobile,1.29,23,4,0.2141,0,0.509,3,24
SPOT-104882,Mobile,9.8,176,38,0.2212,0,0.084,5,24
SPOT-104883,Mobile,2.26,40,28,0.7106,71,0.031,2,17
SPOT-104884,Desktop,4.27,76,15,0.1984,0,0.279,6,26
SPOT-104885,Mobile,0.92,16,4,0.2517,0,0.551,7,22
SPOT-104886,Mobile,1.38,24,11,0.4629,0,0.051,4,21
SPOT-104887,Mobile,3.56,64,33,0.5169,0,0.132,2,24
SPOT-104888,Desktop,4.62,83,5,0.0656,0,0.206,3,23
SPOT-104889,Smart Speaker,3.22,57,19,0.3388,0,0.25,6,22
SPOT-104890,Mobile,3.77,67,9,0.1388,0,0.636,4,21
SPOT-104891,Desktop,2.11,38,19,0.5047,66,0.754,0,19
SPOT-104892,Mobile,2.49,44,23,0.5407,78,0.736,2,8
SPOT-104893,Mobile,3.06,55,27,0.493,96,0.181,1,25
SPOT-104894,Mobile,2.61,46,16,0.356,82,0.328,2,21
SPOT-104895,Mobile,3.72,66,23,0.352,0,0.06,8,18
SPOT-104896,Mobile,5.5,98,12,0.1267,0,0.612,4,27
SPOT-104897,Mobile,5.04,90,40,0.4449,0,0.106,5,18
SPOT-104898,Desktop,0.56,10,1,0.1107,0,0.593,9,23
SPOT-104899,Web Player,1.41,25,14,0.5722,44,0.612,3,23
SPOT-104900,Web Player,5.64,101,34,0.3443,0,0.276,5,20
SPOT-104901,Mobile,0.75,13,7,0.5719,23,0.354,3,14
SPOT-104902,Web Player,3.23,58,15,0.262,0,0.208,5,20
SPOT-104903,Mobile,2.45,44,12,0.2811,0,0.143,7,21
SPOT-104904,Desktop,2.12,38,30,0.803,66,0.337,3,26
SPOT-104905,Connected Car,0.64,11,6,0.5986,20,0.042,5,10
SPOT-104906,Mobile,2.61,46,4,0.0889,0,0.265,6,23
SPOT-104907,Mobile,1.17,21,5,0.2382,36,0.235,1,10
SPOT-104908,Mobile,1.8,32,8,0.2593,0,0.399,4,20
SPOT-104909,Mobile,1.67,30,21,0.7248,52,0.363,3,17
SPOT-104910,Mobile,1.67,30,3,0.1123,0,0.179,2,22
SPOT-104911,Mobile,0.69,12,5,0.4253,21,0.096,1,8
SPOT-104912,Mobile,0.46,8,4,0.5522,0,0.219,7,22
SPOT-104913,Mobile,2.55,45,10,0.2241,80,0.171,1,8
SPOT-104914,Mobile,4.68,84,16,0.1997,0,0.157,3,19
SPOT-104915,Desktop,0.82,14,2,0.1848,0,0.325,4,21
SPOT-104916,Mobile,0.27,4,1,0.3103,8,0.127,4,23
SPOT-104917,Desktop,0.96,17,0,0.0243,0,0.081,4,25
SPOT-104918,Desktop,1.2,21,11,0.5387,37,0.339,1,9
SPOT-104919,Mobile,1.76,31,15,0.4918,55,0.068,2,10
SPOT-104920,Mobile,1.24,22,2,0.0995,38,0.269,4,26
SPOT-104921,Smart Speaker,1.0,17,6,0.3568,31,0.118,4,24
SPOT-104922,Web Player,3.44,61,21,0.3577,108,0.695,0,5
SPOT-104923,Desktop,1.67,29,5,0.2035,52,0.446,0,17
SPOT-104924,Smart Speaker,1.55,27,15,0.5723,48,0.141,1,8
SPOT-104925,Mobile,4.63,83,52,0.6329,0,0.275,7,24
SPOT-104926,Web Player,1.55,27,7,0.2845,48,0.334,2,19
SPOT-104927,Mobile,2.88,51,10,0.2048,0,0.176,5,25
SPOT-104928,Desktop,3.14,56,40,0.7304,99,0.079,2,25
SPOT-104929,Smart Speaker,3.95,71,26,0.3778,124,0.297,1,9
SPOT-104930,Connected Car,3.64,65,24,0.3707,114,0.181,4,18
SPOT-104931,Desktop,3.81,68,10,0.1586,0,0.079,11,20
SPOT-104932,Mobile,0.8,14,3,0.2467,0,0.394,7,27
SPOT-104933,Mobile,0.52,9,2,0.287,16,0.114,0,16
SPOT-104934,Desktop,1.15,20,2,0.1483,0,0.537,4,25
SPOT-104935,Mobile,1.96,35,4,0.1157,0,0.397,4,23
SPOT-104936,Mobile,1.69,30,4,0.1337,0,0.308,5,20
SPOT-104937,Mobile,2.38,42,8,0.1946,75,0.215,2,24
SPOT-104938,Connected Car,2.36,42,14,0.3448,0,0.381,6,21
SPOT-104939,Mobile,4.6,82,16,0.2062,0,0.375,3,25
SPOT-104940,Desktop,0.65,11,3,0.3615,20,0.493,3,23
SPOT-104941,Mobile,5.25,94,9,0.1055,0,0.092,5,25
SPOT-104942,Desktop,1.3,23,11,0.515,41,0.298,1,9
SPOT-104943,Mobile,1.94,34,10,0.2979,61,0.426,2,21
SPOT-104944,Mobile,4.32,77,4,0.0521,0,0.566,7,22
SPOT-104945,Connected Car,1.9,34,12,0.3786,0,0.05,3,22
SPOT-104946,Mobile,2.21,39,0,0.0238,0,0.297,8,22
SPOT-104947,Mobile,2.39,43,13,0.3058,75,0.129,1,26
SPOT-104948,Mobile,0.93,16,9,0.6115,29,0.749,1,11
SPOT-104949,Mobile,5.03,90,2,0.0328,0,0.105,6,20
SPOT-104950,Mobile,3.74,67,27,0.4072,117,0.221,1,23
SPOT-104951,Mobile,1.21,21,3,0.1778,38,0.275,0,11
SPOT-104952,Mobile,4.11,73,25,0.3547,0,0.22,3,24
SPOT-104953,Mobile,1.7,30,21,0.7232,53,0.625,1,8
SPOT-104954,Desktop,4.56,82,15,0.1859,0,0.003,9,21
SPOT-104955,Mobile,4.82,86,30,0.3557,0,0.071,8,19
SPOT-104956,Mobile,4.35,78,38,0.4973,0,0.153,8,21
SPOT-104957,Mobile,1.72,30,21,0.7088,54,0.275,2,24
SPOT-104958,Desktop,0.78,14,4,0.2941,24,0.354,2,21
SPOT-104959,Desktop,0.93,16,8,0.5417,29,0.138,2,12
SPOT-104960,Mobile,2.59,46,14,0.3113,0,0.391,3,21
SPOT-104961,Desktop,3.02,54,24,0.4626,0,0.23,3,26
SPOT-104962,Mobile,3.38,60,27,0.4523,0,0.111,2,23
SPOT-104963,Connected Car,2.15,38,6,0.1749,0,0.787,7,22
SPOT-104964,Desktop,9.42,169,84,0.4994,0,0.362,7,21
SPOT-104965,Mobile,3.64,65,8,0.1272,0,0.346,7,22
SPOT-104966,Mobile,5.78,104,26,0.2577,0,0.132,6,22
SPOT-104967,Mobile,0.1,1,0,0.0295,0,0.284,6,19
SPOT-104968,Web Player,1.29,23,4,0.1841,40,0.155,2,23
SPOT-104969,Smart Speaker,2.2,39,2,0.0661,69,0.364,2,26
SPOT-104970,Mobile,1.35,24,7,0.3039,0,0.446,1,10
SPOT-104971,Mobile,1.09,19,5,0.3136,34,0.535,1,21
SPOT-104972,Mobile,1.98,35,22,0.6289,62,0.097,2,16
SPOT-104973,Mobile,1.43,25,2,0.1183,45,0.163,2,20
SPOT-104974,Mobile,2.89,52,11,0.2223,91,0.071,2,23
SPOT-104975,Mobile,1.6,28,8,0.3184,50,0.37,1,11
SPOT-104976,Mobile,1.53,27,7,0.2959,48,0.351,3,20
SPOT-104977,Mobile,5.62,101,75,0.7489,177,0.21,1,22
SPOT-104978,Mobile,2.33,42,13,0.3173,0,0.119,3,21
SPOT-104979,Mobile,1.81,32,3,0.1159,0,0.124,8,24
SPOT-104980,Mobile,3.68,66,25,0.393,0,0.289,6,24
SPOT-104981,Mobile,2.24,40,11,0.285,0,0.226,4,21
SPOT-104982,Mobile,1.98,35,24,0.7002,62,0.129,0,8
SPOT-104983,Mobile,1.67,30,2,0.0857,52,0.136,2,23
SPOT-104984,Mobile,3.7,66,6,0.094,0,0.032,9,21
SPOT-104985,Smart Speaker,2.82,50,26,0.5331,88,0.207,2,20
SPOT-104986,Desktop,1.89,34,15,0.4485,0,0.093,8,24
SPOT-104987,Mobile,1.24,22,4,0.1949,39,0.256,3,23
SPOT-104988,Desktop,3.64,65,30,0.475,0,0.071,4,23
SPOT-104989,Mobile,1.91,34,11,0.3367,0,0.213,8,24
SPOT-104990,Smart Speaker,3.03,54,14,0.2632,0,0.086,5,24
SPOT-104991,Mobile,3.5,63,11,0.181,110,0.297,0,19
SPOT-104992,Mobile,6.96,125,46,0.369,0,0.107,7,21
SPOT-104993,Mobile,6.08,109,28,0.2603,191,0.527,2,23
SPOT-104994,Mobile,7.46,134,26,0.1975,0,0.211,9,23
SPOT-104995,Mobile,0.95,17,3,0.181,29,0.104,4,23
SPOT-104996,Mobile,3.92,70,8,0.1167,0,0.077,6,23
SPOT-104997,Mobile,1.79,32,10,0.3275,0,0.139,7,23
SPOT-104998,Mobile,1.96,35,19,0.553,61,0.298,1,12
SPOT-104999,Web Player,4.94,88,38,0.4357,0,0.138,6,24
SPOT-105000,Desktop,1.97,35,12,0.3661,62,0.3,1,25
SPOT-105001,Mobile,4.72,84,8,0.1014,0,0.06,8,23
SPOT-105002,Desktop,3.75,67,9,0.1445,0,0.136,7,23
SPOT-105003,Desktop,2.63,47,19,0.418,0,0.331,9,24
SPOT-105004,Smart Speaker,2.72,48,20,0.4238,85,0.034,3,22
SPOT-105005,Web Player,4.4,79,11,0.1447,0,0.312,7,22
SPOT-105006,Mobile,3.01,54,3,0.0712,0,0.63,8,20
SPOT-105007,Mobile,0.45,8,2,0.315,14,0.104,1,8
SPOT-105008,Smart Speaker,2.73,49,7,0.1491,0,0.199,7,25
SPOT-105009,Mobile,3.91,70,7,0.1102,0,0.8,1,23
SPOT-105010,Mobile,6.75,121,39,0.3235,0,0.146,11,25
SPOT-105011,Desktop,1.02,18,2,0.1498,32,0.181,1,19
SPOT-105012,Mobile,2.29,41,16,0.4133,72,0.621,1,11
SPOT-105013,Mobile,0.77,13,1,0.0945,24,0.402,1,23
SPOT-105014,Mobile,5.82,104,23,0.229,0,0.483,5,26
SPOT-105015,Mobile,1.94,34,4,0.1399,61,0.155,2,21
SPOT-105016,Mobile,0.92,16,5,0.3349,0,0.226,6,20
SPOT-105017,Mobile,1.41,25,20,0.8086,44,0.19,2,19
SPOT-105018,Desktop,2.72,48,21,0.441,0,0.285,8,24
SPOT-105019,Mobile,0.97,17,9,0.5493,30,0.015,2,24
SPOT-105020,Mobile,2.13,38,9,0.2523,0,0.409,6,23
SPOT-105021,Mobile,4.81,86,5,0.0664,0,0.117,8,18
SPOT-105022,Mobile,2.17,38,5,0.1513,0,0.603,4,22
SPOT-105023,Mobile,3.98,71,6,0.0917,0,0.372,4,19
SPOT-105024,Mobile,0.14,2,0,0.396,0,0.256,3,9
SPOT-105025,Smart Speaker,2.45,44,8,0.1837,0,0.015,7,25
SPOT-105026,Mobile,6.03,108,42,0.3913,0,0.112,5,26
SPOT-105027,Desktop,2.89,52,26,0.5109,0,0.315,5,26
SPOT-105028,Mobile,1.6,28,12,0.4348,0,0.389,7,23
SPOT-105029,Mobile,2.67,48,4,0.0935,0,0.213,4,21
SPOT-105030,Mobile,1.05,18,0,0.0493,0,0.194,5,21
SPOT-105031,Desktop,4.28,77,39,0.5115,134,0.163,0,5
SPOT-105032,Web Player,1.3,23,8,0.3496,0,0.225,5,20
SPOT-105033,Desktop,1.96,35,3,0.0957,61,0.048,1,26
SPOT-105034,Mobile,4.61,82,3,0.0475,0,0.141,4,27
SPOT-105035,Desktop,2.79,50,4,0.0931,87,0.498,2,24
SPOT-105036,Desktop,0.84,15,4,0.2883,26,0.198,1,25
SPOT-105037,Mobile,2.49,44,5,0.1276,0,0.038,8,26
SPOT-105038,Web Player,3.12,56,1,0.0179,0,0.742,3,27
SPOT-105039,Mobile,0.8,14,9,0.6969,25,0.103,6,26
SPOT-105040,Smart Speaker,1.92,34,6,0.1782,0,0.324,11,23
SPOT-105041,Smart Speaker,1.73,31,8,0.2721,54,0.186,2,24
SPOT-105042,Mobile,1.79,32,15,0.494,0,0.285,9,19
SPOT-105043,Mobile,4.27,76,12,0.1647,0,0.128,7,17
SPOT-105044,Mobile,3.55,63,23,0.3761,111,0.089,3,23
SPOT-105045,Smart Speaker,4.26,76,6,0.0887,0,0.339,7,22
SPOT-105046,Mobile,2.35,42,2,0.056,0,0.471,9,22
SPOT-105047,Web Player,1.37,24,12,0.5031,43,0.284,2,28
SPOT-105048,Desktop,9.8,176,22,0.1261,0,0.453,6,23
SPOT-105049,Desktop,3.05,54,36,0.6669,96,0.203,2,21
SPOT-105050,Smart Speaker,0.81,14,2,0.1767,0,0.625,5,24
SPOT-105051,Mobile,1.17,21,4,0.2131,0,0.18,7,20
SPOT-105052,Desktop,2.57,46,21,0.4571,80,0.419,3,25
SPOT-105053,Web Player,2.25,40,7,0.1758,70,0.63,1,7
SPOT-105054,Mobile,0.34,6,1,0.1817,0,0.162,7,23
SPOT-105055,Desktop,5.09,91,43,0.4769,0,0.168,7,23
SPOT-105056,Desktop,2.09,37,4,0.123,65,0.3,2,12
SPOT-105057,Mobile,2.58,46,5,0.121,81,0.071,2,28
SPOT-105058,Mobile,0.85,15,6,0.4512,26,0.059,1,11
SPOT-105059,Mobile,3.68,66,6,0.1021,116,0.382,1,23
SPOT-105060,Connected Car,1.86,33,16,0.4902,0,0.059,1,23
SPOT-105061,Desktop,0.86,15,6,0.4103,27,0.105,5,25
SPOT-105062,Smart Speaker,0.87,15,4,0.3236,27,0.094,0,10
SPOT-105063,Desktop,0.92,16,2,0.1764,0,0.028,5,24
SPOT-105064,Mobile,4.67,84,34,0.4064,0,0.081,4,20
SPOT-105065,Mobile,2.17,38,13,0.3502,0,0.063,7,23
SPOT-105066,Mobile,3.51,63,17,0.2754,0,0.437,6,22
SPOT-105067,Desktop,2.35,42,24,0.5831,74,0.145,1,11
SPOT-105068,Web Player,1.25,22,10,0.4669,39,0.219,1,7
SPOT-105069,Mobile,1.39,25,9,0.3933,43,0.208,4,25
SPOT-105070,Connected Car,1.4,25,2,0.1099,44,0.169,1,14
SPOT-105071,Mobile,5.53,99,54,0.5525,174,0.131,0,20
SPOT-105072,Desktop,6.65,119,2,0.024,0,0.316,4,25
SPOT-105073,Web Player,1.11,20,6,0.3108,35,0.401,1,15
SPOT-105074,Mobile,3.25,58,22,0.3795,102,0.624,2,19
SPOT-105075,Mobile,5.76,103,43,0.4197,0,0.158,4,19
SPOT-105076,Desktop,3.8,68,7,0.1174,0,0.074,5,24
SPOT-105077,Desktop,3.66,65,15,0.2458,115,0.036,0,24
SPOT-105078,Mobile,0.73,13,1,0.1489,22,0.488,2,22
SPOT-105079,Mobile,2.06,37,4,0.1084,0,0.591,8,25
SPOT-105080,Mobile,2.3,41,11,0.2783,72,0.323,1,25
SPOT-105081,Smart Speaker,0.24,4,2,0.5162,7,0.651,0,8
SPOT-105082,Mobile,1.78,31,3,0.1091,55,0.087,1,21
SPOT-105083,Mobile,2.47,44,23,0.5434,0,0.248,9,22
SPOT-105084,Desktop,0.28,5,2,0.5118,8,0.214,2,6
SPOT-105085,Web Player,2.03,36,24,0.6893,0,0.486,5,24
SPOT-105086,Mobile,1.33,23,5,0.2541,0,0.181,7,20
SPOT-105087,Mobile,1.12,20,4,0.2211,0,0.154,5,18
SPOT-105088,Web Player,3.2,57,14,0.2601,0,0.155,3,23
SPOT-105089,Smart Speaker,11.69,210,25,0.1194,0,0.053,4,18
SPOT-105090,Mobile,1.19,21,8,0.401,37,0.265,4,17
SPOT-105091,Web Player,1.58,28,12,0.4638,49,0.225,3,10
SPOT-105092,Mobile,1.5,26,5,0.1936,47,0.489,3,25
SPOT-105093,Mobile,4.23,76,5,0.0659,133,0.344,1,22
SPOT-105094,Smart Speaker,1.65,29,8,0.3023,0,0.195,2,24
SPOT-105095,Mobile,1.18,21,4,0.2148,0,0.456,5,21
SPOT-105096,Mobile,0.39,7,0,0.0965,12,0.098,2,11
SPOT-105097,Mobile,1.31,23,12,0.5547,0,0.232,5,25
SPOT-105098,Connected Car,0.69,12,5,0.4986,21,0.129,0,13
SPOT-105099,Mobile,1.38,24,16,0.7003,43,0.438,4,20
SPOT-105100,Mobile,10.58,190,84,0.4462,0,0.308,6,26
SPOT-105101,Mobile,1.35,24,15,0.6484,42,0.26,3,24
SPOT-105102,Mobile,0.54,9,7,0.8688,17,0.286,1,12
SPOT-105103,Mobile,1.13,20,4,0.2063,35,0.212,3,8
SPOT-105104,Mobile,3.88,69,15,0.2181,0,0.671,9,21
SPOT-105105,Smart Speaker,2.64,47,23,0.5029,83,0.146,1,7
SPOT-105106,Connected Car,4.75,85,6,0.0813,0,0.035,9,21
SPOT-105107,Smart Speaker,1.27,22,2,0.1202,0,0.221,4,11
SPOT-105108,Desktop,4.87,87,16,0.1905,0,0.211,4,25
SPOT-105109,Mobile,1.89,34,4,0.1412,0,0.119,13,17
SPOT-105110,Mobile,7.58,136,46,0.3405,0,0.328,7,21
SPOT-105111,Mobile,1.68,30,11,0.3936,0,0.47,3,22
SPOT-105112,Web Player,1.59,28,21,0.7655,50,0.464,4,10
SPOT-105113,Mobile,6.25,112,30,0.2757,0,0.149,4,22
SPOT-105114,Connected Car,2.91,52,16,0.3169,0,0.042,8,22
SPOT-105115,Desktop,1.73,31,3,0.1034,0,0.198,4,26
SPOT-105116,Mobile,0.52,9,2,0.3073,16,0.036,4,20
SPOT-105117,Mobile,2.35,42,5,0.1273,0,0.063,7,18
SPOT-105118,Smart Speaker,7.04,126,14,0.1168,0,0.565,4,22
SPOT-105119,Desktop,1.21,21,3,0.1781,38,0.262,4,7
SPOT-105120,Mobile,5.53,99,16,0.162,0,0.523,8,18
SPOT-105121,Desktop,0.49,8,0,0.0393,15,0.022,1,27
SPOT-105122,Connected Car,1.54,27,5,0.2025,0,0.41,11,25
SPOT-105123,Mobile,1.8,32,3,0.1163,0,0.14,5,24
SPOT-105124,Web Player,3.56,64,31,0.4854,112,0.613,3,24
SPOT-105125,Mobile,2.96,53,15,0.2938,0,0.657,3,24
SPOT-105126,Mobile,6.84,123,20,0.1666,0,0.291,10,27
SPOT-105127,Mobile,2.43,43,17,0.4045,0,0.106,5,20
SPOT-105128,Web Player,3.48,62,16,0.2658,109,0.061,3,22
SPOT-105129,Mobile,0.6,10,4,0.4491,18,0.266,2,23
SPOT-105130,Desktop,2.78,50,44,0.8822,87,0.369,2,11
SPOT-105131,Desktop,1.22,21,3,0.1583,38,0.099,1,23
SPOT-105132,Mobile,1.79,32,9,0.312,0,0.172,14,21
SPOT-105133,Mobile,1.69,30,20,0.6845,53,0.18,4,24
SPOT-105134,Mobile,2.45,44,23,0.5414,77,0.365,6,26
SPOT-105135,Connected Car,9.65,173,29,0.1724,0,0.359,2,22
SPOT-105136,Mobile,1.36,24,14,0.6014,0,0.093,8,8
SPOT-105137,Mobile,1.06,19,2,0.1444,33,0.252,4,24
SPOT-105138,Smart Speaker,1.86,33,14,0.4308,0,0.214,6,24
SPOT-105139,Connected Car,3.66,65,16,0.2553,0,0.623,9,26
SPOT-105140,Mobile,0.26,4,1,0.4097,8,0.437,0,27
SPOT-105141,Smart Speaker,1.55,27,8,0.3285,0,0.21,5,17
SPOT-105142,Mobile,4.72,84,9,0.1136,0,0.186,7,21
SPOT-105143,Mobile,1.54,27,4,0.1508,48,0.098,3,22
SPOT-105144,Mobile,2.42,43,19,0.4452,76,0.589,3,12
SPOT-105145,Desktop,3.99,71,23,0.3315,0,0.132,3,9
SPOT-105146,Mobile,7.11,127,18,0.1495,0,0.323,4,23
SPOT-105147,Mobile,0.47,8,4,0.5124,14,0.508,2,7
SPOT-105148,Web Player,3.05,54,14,0.2661,0,0.519,7,25
SPOT-105149,Mobile,1.27,22,4,0.193,40,0.515,1,24
SPOT-105150,Connected Car,2.57,46,6,0.1374,0,0.203,8,20
SPOT-105151,Mobile,2.39,43,8,0.1922,0,0.315,7,18
SPOT-105152,Desktop,0.59,10,3,0.3646,18,0.209,0,7
SPOT-105153,Mobile,0.64,11,5,0.5213,20,0.276,1,21
SPOT-105154,Mobile,2.19,39,21,0.5597,68,0.177,2,24
SPOT-105155,Web Player,1.44,25,5,0.2295,45,0.174,0,9
SPOT-105156,Mobile,2.07,37,5,0.1479,65,0.153,1,10
SPOT-105157,Mobile,3.6,64,2,0.0402,0,0.045,7,25
SPOT-105158,Desktop,1.35,24,3,0.1441,42,0.027,2,9
SPOT-105159,Desktop,1.96,35,9,0.2703,0,0.081,3,21
SPOT-105160,Mobile,1.14,20,4,0.2404,35,0.709,2,18
SPOT-105161,Mobile,3.97,71,22,0.3114,125,0.028,1,22
SPOT-105162,Mobile,0.56,10,5,0.5324,17,0.083,5,22
SPOT-105163,Smart Speaker,0.63,11,2,0.2333,19,0.073,2,18
SPOT-105164,Desktop,1.06,19,6,0.3223,33,0.064,2,8
SPOT-105165,Desktop,4.12,74,27,0.3691,0,0.417,4,23
SPOT-105166,Mobile,5.98,107,48,0.4499,0,0.169,5,20
SPOT-105167,Mobile,6.86,123,17,0.1418,0,0.027,10,19
SPOT-105168,Mobile,0.87,15,3,0.2144,27,0.164,0,9
SPOT-105169,Mobile,1.65,29,7,0.2735,51,0.192,1,22
SPOT-105170,Smart Speaker,2.59,46,18,0.4102,0,0.069,5,27
SPOT-105171,Mobile,0.89,15,5,0.3713,27,0.219,0,9
SPOT-105172,Mobile,1.75,31,14,0.4611,55,0.158,3,22
SPOT-105173,Mobile,1.99,35,17,0.4943,62,0.578,1,11
SPOT-105174,Connected Car,2.74,49,20,0.4116,0,0.275,7,25
SPOT-105175,Mobile,2.86,51,26,0.5259,0,0.486,7,22
SPOT-105176,Mobile,3.72,67,21,0.3216,0,0.14,6,21
SPOT-105177,Mobile,2.3,41,19,0.4731,0,0.494,6,25
SPOT-105178,Desktop,1.64,29,5,0.1832,0,0.204,3,19
SPOT-105179,Smart Speaker,1.76,31,10,0.3291,0,0.16,3,10
SPOT-105180,Smart Speaker,5.28,94,24,0.2583,0,0.167,3,27
SPOT-105181,Web Player,4.12,74,17,0.2399,129,0.2,1,26
SPOT-105182,Desktop,1.63,29,21,0.7548,51,0.196,0,15
SPOT-105183,Mobile,8.62,155,47,0.3053,0,0.158,5,22
SPOT-105184,Desktop,3.47,62,6,0.0994,0,0.575,6,26
SPOT-105185,Mobile,3.7,66,8,0.132,0,0.723,3,23
SPOT-105186,Mobile,0.93,16,14,0.9158,29,0.305,1,13
SPOT-105187,Mobile,0.74,13,8,0.6466,23,0.333,1,14
SPOT-105188,Mobile,0.86,15,10,0.7061,27,0.139,2,10
SPOT-105189,Mobile,1.91,34,4,0.1326,60,0.119,3,21
SPOT-105190,Desktop,3.43,61,13,0.218,0,0.119,4,22
SPOT-105191,Web Player,2.57,46,11,0.2547,81,0.109,3,11
SPOT-105192,Smart Speaker,2.97,53,8,0.1659,0,0.148,5,21
SPOT-105193,Desktop,2.34,42,21,0.5162,73,0.235,3,26
SPOT-105194,Mobile,3.83,68,48,0.7155,120,0.282,0,13
SPOT-105195,Desktop,2.35,42,20,0.4804,0,0.376,11,21
